"gene_id","GSM461177","GSM461178","GSM461180","GSM461181"
"FBgn0037844",8.95307785299475,8.93683112619482,9.38073854206024,9.2701937561191
"FBgn0037883",8.40942458636,8.44768798640413,8.31883248511155,8.42163431693998
"FBgn0039877",9.82832222014271,9.9038144432118,9.89786138385997,9.75010664189181
"FBgn0038206",9.86891252123056,9.93845405110797,9.88916923739134,9.9825822929408
"FBgn0039764",8.46884779805901,8.52473643641248,8.41835024740223,8.42591037642489
"FBgn0038183",9.10115961891589,9.2308448986232,9.1606719933191,9.10936416186888
"FBgn0038806",9.14961741217302,9.0707452676741,9.21778772589568,9.09891843912652
"FBgn0022943",9.18004957369768,9.21073814051602,9.19148279639757,9.23341905754481
"FBgn0005585",14.1881716734894,14.3262274297687,14.5003125162042,14.6181157374289
"FBgn0040212",9.76210595659599,9.61501771004132,9.79428315114923,9.84643997412104
"FBgn0040551",8.02669337781506,8.17202987743169,8.2683654374438,8.07468743010453
"FBgn0261885",13.6274012390332,12.9829834382827,13.3445554163528,13.2723633327806
"FBgn0039494",11.4560546076721,11.3792940752138,11.0261160082807,11.2472871347401
"FBgn0037955",10.0007489154269,10.0266705483951,9.97772897234157,10.0755952018978
"FBgn0086253",9.92373032995556,9.85819874544855,10.248630249055,10.2255205648494
"FBgn0039297",7.81590740384665,7.95027316691387,7.88266240137427,7.90947757127529
"FBti0019299",7.95001722651571,7.931576414876,8.0549043600152,7.83029153228238
"FBgn0038257",7.88314082163773,8.08762140400531,8.03907433438603,8.03507146550197
"FBgn0015240",9.80615289558999,9.78348419853178,9.46229071540186,9.67387364628354
"FBgn0261261",10.7339784860766,10.6275382420608,10.4704657257241,10.3440630678064
"FBgn0039109",9.85417358784828,9.69970958813875,9.10057243129622,9.15820939856927
"FBgn0027563",7.9115636470253,7.95027316691387,7.92864227329045,7.97264491302123
"FBgn0004387",11.4709152197051,11.3234183246256,11.0889496871419,11.1436929945801
"FBgn0038195",10.9627849181766,11.0750345591456,11.0309023592857,10.9642096041572
"FBgn0039543",9.42730845222046,9.40663718381689,9.53309723923359,9.52117502299998
"FBgn0020018",9.00828906049263,9.0707452676741,9.2543709786339,9.29704617345266
"FBgn0267435",8.40425601233794,8.30172996596115,8.29910718206106,8.40428250399564
"FBgn0014366",9.75921274133763,9.75105462626122,9.84483364585599,9.75626240067395
"FBgn0037305",9.56758785991402,9.8192942219035,9.81057872432454,9.887096413704
"FBgn0037670",8.53295302771135,8.72122239042647,8.51370150572991,8.51828618419825
"FBgn0038469",7.81590740384665,8.00126469468349,7.58412637449101,7.88543384973596
"FBgn0037923",8.08288185346705,8.18307232600132,8.15310516787777,8.26930624160251
"FBgn0037708",8.41455758107217,8.52473643641248,8.49858403039626,8.55174331041755
"FBgn0040078",10.1052482215618,10.2386787780384,10.3075184129068,10.299669682578
"FBgn0266717",13.2633040513573,13.0562005617495,13.1309929313704,12.875958875992
"FBgn0039026",11.8253068508796,11.5233198965686,11.3382366482561,11.3277482344137
"FBgn0039635",11.0797436092209,11.0099036401257,10.948264814883,11.0551124839854
"RR48332_transposable_element",8.17900302689212,8.41768097402202,8.32848295472951,8.37289969209526
"FBgn0038755",9.07359580696875,9.07455910890294,9.05437522010668,9.07986858442965
"FBgn0260440",8.10020604674535,8.16076420423842,8.11335117975665,8.13866268521928
"FBgn0038744",8.13315022207366,8.17202987743169,7.94943283702975,8.12512849135428
"FBgn0026315",10.545086155796,10.6171486918788,10.4446035336336,10.3248668645788
"FBgn0043853",8.00624660886046,7.58412637449101,7.88266240137427,7.93183675994595
"FBgn0038170",7.74810834356086,7.98500648299808,7.82802459753506,7.89768986593925
"FBgn0005649",11.4328193470863,11.156420616921,11.4817078429013,11.3497050357293
"FBti0062875",8.10020604674535,8.03196701180694,7.92864227329045,7.95281808770943
"FBgn0262559",11.3734743494972,11.2586541062626,11.1349816994062,11.1315012671276
"FBgn0037377",9.46433784955182,9.50324793739961,9.35782369325209,9.31636179852364
"FBgn0037743",9.67083680791034,9.64387176939456,9.73682363232207,9.74268122971335
"FBgn0267702",8.10864485127952,7.95027316691387,8.17806110952729,8.06703346436418
"FBgn0039431",11.7163963960013,11.4627244711426,11.471924196236,11.3628729864336
"FBgn0038475",9.50912765993248,9.58300688198094,9.47136389440543,9.52706147497411
"FBgn0039240",10.5030378666181,10.3761790979079,10.4241502444368,10.4620101927109
"FBgn0037815",8.77759279862467,8.87910591299711,8.82063332816879,8.86332425801444
"FBti0019405",8.09162090316974,8.0465316610703,8.44330175755059,8.11123034806459
"FBgn0039804",10.4176005804457,10.2613233540033,10.0760627025415,10.0183444414618
"FBgn0086134",10.6826599686749,10.7486693413133,10.881897931802,10.8898376647535
"FBgn0027570",8.27363637669993,8.1492619269475,7.94943283702975,8.0432778370038
"FBgn0037933",8.91559847623364,9.02790590686809,8.89785001919722,8.94128773838345
"FBgn0037299",9.59254552864386,9.6414918843384,9.39364220462021,9.60809820155171
"FBgn0037279",10.443176191044,10.4021091434491,10.3913873682775,10.2124720001993
"FBgn0038145",12.6707650977186,12.6822640493052,12.3356560079951,12.5191312919477
"FBgn0267568",7.88314082163773,7.74822353952751,7.90648673734117,7.85926423091117
"FBgn0001297",13.6485641079393,13.2109965406491,13.0349921409716,13.0735168006043
"FBgn0028968",11.8780824948172,11.8955664787044,11.8200370054533,11.8438444605245
"FBgn0038390",8.86754949123596,8.85601947423497,8.825967694465,8.85282272752425
"FBgn0003512",10.3760392207716,10.2938746412274,10.3297560232118,10.3598585675527
"FBgn0024909",9.15906707356999,9.29234633070982,9.19527718408394,9.14013638053216
"FBgn0262983",7.77344252639815,7.98500648299808,7.58412637449101,7.85926423091117
"FBgn0038866",8.22817379699896,8.27411224054737,8.19013321835423,8.24203505221785
"FBgn0038894",7.85166844825097,8.01689631873009,7.70618435462229,7.87264983820484
